record_id,date,city,country,region,temperature_c,humidity_pct,rainfall_mm,wind_speed_kmh,pressure_hpa
93,2025-01-03,Chiang Mai,Thailand,Asia,32.1,65.3,2.2,16.3,1012.3
835,2025-01-25,Moscow,Russia,Europe,2.8,66.7,0.1,9.2,1011.9
593,2025-02-22,London,UK,Europe,12.1,73.1,0.9,8.7,1020.3
2047,2025-03-08,Auckland,New Zealand,Oceania,21.0,68.4,0.4,8.4,1004.1
1451,2025-01-11,Lima,Peru,South America,20.6,69.1,5.2,20.8,1017.3
395,2025-02-04,Beijing,China,Asia,16.8,21.5,4.6,16.2,1012.9
1799,2025-03-30,Nairobi,Kenya,Africa,27.0,67.1,3.4,4.1,1012.9
1070,2025-03-21,Los Angeles,USA,North America,26.1,52.8,0.0,3.0,1013.2
576,2025-02-05,London,UK,Europe,11.0,70.5,,16.8,1011.9
574,2025-02-03,London,UK,Europe,12.4,71.3,0.0,18.2,1020.4
1925,2025-02-04,Sydney,Australia,Oceania,21.2,60.9,3.7,20.4,1005.6
1303,2025-02-12,Sao Paulo,Brazil,South America,26.6,79.1,2.0,13.2,1013.9
736,2025-01-16,Berlin,Germany,Europe,11.3,70.6,1.4,22.2,1012.5
1860,2025-03-01,Cape Town,South Africa,Africa,17.9,58.9,0.0,15.8,1006.6
280,2025-01-10,Singapore,Singapore,Asia,29.1,69.2,5.1,22.2,1009.1
338,2025-03-09,Singapore,Singapore,Asia,34.7,76.3,9.8,16.7,1011.4
228,2025-02-17,Tokyo,Japan,Asia,21.4,69.5,0.0,18.6,1017.2
9,2025-01-09,Bangkok,Thailand,Asia,32.5,76.4,7.5,13.2,1004.1
1110,2025-01-30,Mexico City,Mexico,North America,14.8,74.3,4.9,12.0,1021.0
1800,2025-03-31,Nairobi,Kenya,Africa,23.3,69.3,10.4,10.9,1017.8
1634,2025-01-14,Lagos,Nigeria,Africa,35.4,,9.9,10.5,1012.3
69,2025-03-10,Bangkok,Thailand,Asia,31.7,76.9,9.0,12.0,1010.2
1909,2025-01-19,Sydney,Australia,Oceania,20.1,60.4,6.1,11.6,1021.5
1121,2025-02-10,Mexico City,Mexico,North America,19.1,57.2,2.1,20.8,1015.5
1366,2025-01-16,Buenos Aires,Argentina,South America,17.6,56.0,3.0,14.0,1010.4
1146,2025-03-07,Mexico City,Mexico,North America,17.6,40.3,2.1,15.8,1012.7
1181,2025-01-11,Toronto,Canada,North America,9.6,44.8,2.4,21.4,1007.6
1803,2025-01-03,Cape Town,South Africa,Africa,18.1,54.6,0.0,15.9,1011.7
1669,2025-02-18,Lagos,Nigeria,Africa,30.2,81.9,17.3,7.0,1001.1
25,2025-01-25,Bangkok,Thailand,Asia,33.6,,13.6,6.6,1016.5
634,2025-01-04,Paris,France,Europe,7.9,68.9,3.6,14.4,1010.5
471,2025-01-21,Mumbai,India,Asia,32.1,74.9,8.7,6.8,1020.3
558,2025-01-18,London,UK,Europe,11.3,71.8,0.0,12.3,1014.1
294,2025-01-24,Singapore,Singapore,Asia,31.1,93.4,10.6,7.8,1015.7
773,2025-02-22,Berlin,Germany,Europe,12.0,63.7,2.0,13.7,1010.8
1883,2025-03-24,Cape Town,South Africa,Africa,20.9,57.7,4.2,12.6,1005.7
1263,2025-01-03,Sao Paulo,Brazil,South America,19.7,81.7,0.0,18.6,1019.6
2043,2025-03-04,Auckland,New Zealand,Oceania,17.8,81.2,6.7,14.3,1001.5
1189,2025-01-19,Toronto,Canada,North America,7.0,71.2,3.0,5.7,1016.0
1023,2025-02-02,Los Angeles,USA,North America,19.0,75.3,0.8,6.6,1012.2
121,2025-01-31,Chiang Mai,Thailand,Asia,30.9,57.6,8.5,23.1,1015.5
906,2025-01-06,New York,USA,North America,16.3,,6.1,14.7,1009.7
1307,2025-02-16,Sao Paulo,Brazil,South America,24.3,75.7,11.2,22.5,1008.9
1389,2025-02-08,Buenos Aires,Argentina,South America,19.4,75.7,8.2,20.8,1002.2
1335,2025-03-16,Sao Paulo,Brazil,South America,24.4,66.7,6.5,15.7,1018.6
511,2025-03-02,Mumbai,India,Asia,27.5,55.0,13.5,17.3,
180,2025-03-31,Chiang Mai,Thailand,Asia,32.6,63.7,5.6,22.2,1008.1
1094,2025-01-14,Mexico City,Mexico,North America,17.9,60.3,4.0,13.0,1013.7
2012,2025-02-01,Auckland,New Zealand,Oceania,18.2,76.2,0.0,17.9,1004.4
1560,2025-01-30,Cairo,Egypt,Africa,28.0,34.3,0.0,15.9,1002.0
1184,2025-01-14,Toronto,Canada,North America,7.7,71.4,0.0,18.9,1006.4
816,2025-01-06,Moscow,Russia,Europe,5.7,65.1,0.0,12.7,1011.2
2027,2025-02-16,Auckland,New Zealand,Oceania,18.7,69.7,0.6,13.4,1006.7
864,2025-02-23,Moscow,Russia,Europe,10.7,59.0,6.5,15.9,1011.0
1083,2025-01-03,Mexico City,Mexico,North America,15.9,53.8,0.0,20.3,1008.7
1209,2025-02-08,Toronto,Canada,North America,13.9,74.7,11.8,12.9,1013.7
2063,2025-03-24,Auckland,New Zealand,Oceania,19.2,73.8,1.7,19.9,1009.1
1912,2025-01-22,Sydney,Australia,Oceania,24.5,53.2,5.9,11.6,1011.0
1290,2025-01-30,Sao Paulo,Brazil,South America,19.7,65.9,3.2,1.5,1015.0
1824,2025-01-24,Cape Town,South Africa,Africa,20.9,77.9,4.9,14.5,1021.3
1858,2025-02-27,Cape Town,South Africa,Africa,14.1,68.4,3.6,15.1,1018.4
381,2025-01-21,Beijing,China,Asia,16.2,42.3,6.7,17.2,1012.4
605,2025-03-06,London,UK,Europe,17.6,74.3,1.4,21.9,1001.8
1976,2025-03-27,Sydney,Australia,Oceania,21.9,80.2,0.0,8.3,1023.3
1999,2025-01-19,Auckland,New Zealand,Oceania,19.9,79.5,6.6,6.0,1020.2
551,2025-01-11,London,UK,Europe,16.1,90.6,1.1,14.1,1012.6
1172,2025-01-02,Toronto,Canada,North America,4.6,47.2,0.9,13.2,1009.2
252,2025-03-13,Tokyo,Japan,Asia,16.8,73.4,,10.8,1012.7
1940,2025-02-19,Sydney,Australia,Oceania,19.0,66.0,5.5,22.2,1004.1
1500,2025-03-01,Lima,Peru,South America,21.2,70.9,9.5,0.0,1011.9
213,2025-02-02,Tokyo,Japan,Asia,20.1,37.2,8.6,4.6,1010.8
1465,2025-01-25,Lima,Peru,South America,22.3,74.1,0.0,16.5,1015.8
1783,2025-03-14,Nairobi,Kenya,Africa,20.6,53.4,3.1,16.7,1012.1
1951,2025-03-02,Sydney,Australia,Oceania,20.3,66.1,0.0,17.0,
331,2025-03-02,Singapore,Singapore,Asia,32.9,82.6,9.8,12.9,1015.0
433,2025-03-14,Beijing,China,Asia,14.0,47.0,4.0,21.8,1022.5
277,2025-01-07,Singapore,Singapore,Asia,30.2,76.1,17.6,,1017.5
1859,2025-02-28,Cape Town,South Africa,Africa,18.7,67.7,0.0,17.4,1024.7
1336,2025-03-17,Sao Paulo,Brazil,South America,25.8,72.2,1.4,11.1,1009.7
1696,2025-03-17,Lagos,Nigeria,Africa,29.4,83.2,0.8,28.3,1004.9
292,2025-01-22,Singapore,Singapore,Asia,25.1,86.0,10.5,22.7,1017.0
902,2025-01-02,New York,USA,North America,14.1,67.5,4.1,18.9,1012.6
449,2025-03-30,Beijing,China,Asia,17.3,49.7,9.9,5.6,1022.7
1410,2025-03-01,Buenos Aires,Argentina,South America,20.0,68.1,,7.4,1006.1
1749,2025-02-08,Nairobi,Kenya,Africa,19.6,72.2,4.5,20.3,1025.3
1549,2025-01-19,Cairo,Egypt,Africa,,43.9,0.0,18.6,1015.3
1816,2025-01-16,Cape Town,South Africa,Africa,21.9,,0.0,8.6,1002.9
304,2025-02-03,Singapore,Singapore,Asia,29.9,92.1,11.5,8.9,1024.1
1512,2025-03-13,Lima,Peru,South America,23.4,85.5,0.9,9.8,1011.7
1787,2025-03-18,Nairobi,Kenya,Africa,22.0,61.4,4.1,9.1,1016.8
1958,2025-03-09,Sydney,Australia,Oceania,22.2,66.5,9.7,5.6,1009.4
941,2025-02-10,New York,USA,North America,13.1,50.4,5.7,18.5,1016.5
68,2025-03-09,Bangkok,Thailand,Asia,33.3,68.4,6.7,17.5,1009.6
20,2025-01-20,Bangkok,Thailand,Asia,27.7,77.4,9.0,15.0,1011.6
325,2025-02-24,Singapore,Singapore,Asia,31.5,68.5,12.7,11.0,1024.2
1285,2025-01-25,Sao Paulo,Brazil,South America,18.8,65.4,10.2,15.8,1009.7
1916,2025-01-26,Sydney,Australia,Oceania,17.6,52.1,6.0,8.5,1011.0
1434,2025-03-25,Buenos Aires,Argentina,South America,21.7,83.2,2.5,21.5,1013.2
1425,2025-03-16,Buenos Aires,Argentina,South America,20.8,,1.1,14.7,1021.1
1474,2025-02-03,Lima,Peru,South America,23.1,88.8,0.0,7.3,1010.0
55,2025-02-24,Bangkok,Thailand,Asia,36.8,63.5,12.7,15.1,1007.1
964,2025-03-05,New York,USA,North America,15.9,72.6,0.0,18.8,1011.3
932,2025-02-01,New York,USA,North America,20.5,59.5,0.0,16.5,1008.2
1963,2025-03-14,Sydney,Australia,Oceania,20.4,59.4,4.5,21.7,1012.2
151,2025-03-02,Chiang Mai,Thailand,Asia,28.2,54.2,1.1,21.3,1007.3
1739,2025-01-29,Nairobi,Kenya,Africa,22.2,61.6,6.1,,1012.8
1950,2025-03-01,Sydney,Australia,Oceania,23.1,64.1,0.0,10.9,1019.9
1122,2025-02-11,Mexico City,Mexico,North America,20.2,47.8,1.5,20.4,1013.2
1748,2025-02-07,Nairobi,Kenya,Africa,19.8,,3.0,23.9,1004.1
1131,2025-02-20,Mexico City,Mexico,North America,19.6,58.7,2.5,21.8,1007.7
744,2025-01-24,Berlin,Germany,Europe,11.2,95.9,11.2,13.9,1012.4
1770,2025-03-01,Nairobi,Kenya,Africa,20.6,57.2,4.5,12.0,1017.0
750,2025-01-30,Berlin,Germany,Europe,11.5,52.6,2.7,23.6,1004.2
756,2025-02-05,Berlin,Germany,Europe,13.5,55.4,0.0,2.5,1012.5
1049,2025-02-28,Los Angeles,USA,North America,21.1,48.3,4.0,18.9,1018.8
812,2025-01-02,Moscow,Russia,Europe,5.7,79.7,3.8,20.8,1011.6
662,2025-02-01,Paris,France,Europe,16.7,76.3,4.4,25.6,1013.0
1558,2025-01-28,Cairo,Egypt,Africa,25.0,45.8,0.0,14.7,1019.8
1915,2025-01-25,Sydney,Australia,Oceania,18.7,60.5,1.0,0.0,1015.4
1107,2025-01-27,Mexico City,Mexico,North America,22.0,52.0,8.3,16.3,1012.0
256,2025-03-17,Tokyo,Japan,Asia,20.2,78.6,5.6,16.2,1011.1
935,2025-02-04,New York,USA,North America,16.9,48.9,4.9,8.7,1017.9
870,2025-03-01,Moscow,Russia,Europe,8.5,67.6,0.0,9.4,1009.6
1932,2025-02-11,Sydney,Australia,Oceania,23.9,69.9,0.0,22.8,1013.8
893,2025-03-24,Moscow,Russia,Europe,11.9,82.8,5.4,22.0,1009.5
874,2025-03-05,Moscow,Russia,Europe,13.8,63.8,2.1,11.0,1014.3
614,2025-03-15,London,UK,Europe,15.6,92.0,3.1,,1017.2
1404,2025-02-23,Buenos Aires,Argentina,South America,22.2,67.7,0.0,22.7,1013.3
1101,2025-01-21,Mexico City,Mexico,North America,20.2,62.3,3.7,6.7,1010.1
389,2025-01-29,Beijing,China,Asia,15.7,41.9,3.1,12.9,1016.7
937,2025-02-06,New York,USA,North America,14.8,57.4,8.9,10.8,1006.8
407,2025-02-16,Beijing,China,Asia,17.9,37.2,3.9,18.0,1019.4
1316,2025-02-25,Sao Paulo,Brazil,South America,26.2,67.1,1.0,16.5,1002.2
795,2025-03-16,Berlin,Germany,Europe,12.9,61.2,3.4,15.5,1015.1
716,2025-03-27,Paris,France,Europe,16.7,65.3,0.4,10.1,1006.6
1135,2025-02-24,Mexico City,Mexico,North America,26.5,58.4,0.4,31.9,1005.1
1649,2025-01-29,Lagos,Nigeria,Africa,29.4,81.9,6.3,23.0,1008.8
1024,2025-02-03,Los Angeles,USA,North America,21.5,68.4,0.0,5.5,1017.9
1056,2025-03-07,Los Angeles,USA,North America,23.6,43.2,0.0,10.3,1013.5
1828,2025-01-28,Cape Town,South Africa,Africa,17.5,63.5,6.2,11.3,1017.8
247,2025-03-08,Tokyo,Japan,Asia,18.3,49.0,3.6,30.5,1008.2
146,2025-02-25,Chiang Mai,Thailand,Asia,29.8,65.1,6.4,11.8,1008.3
1948,2025-02-27,Sydney,Australia,Oceania,21.0,68.3,1.0,20.5,1015.4
1153,2025-03-14,Mexico City,Mexico,North America,20.9,,,6.6,1013.6
1920,2025-01-30,Sydney,Australia,Oceania,18.8,57.2,2.8,,1011.1
623,2025-03-24,London,UK,Europe,12.1,75.7,1.8,7.7,1015.3
74,2025-03-15,Bangkok,Thailand,Asia,32.8,76.8,8.1,15.6,1008.4
461,2025-01-11,Mumbai,India,Asia,31.4,62.0,4.5,16.5,1025.0
487,2025-02-06,Mumbai,India,Asia,31.8,61.8,5.9,14.0,1014.4
1985,2025-01-05,Auckland,New Zealand,Oceania,12.8,79.8,0.0,21.3,1013.3
91,2025-01-01,Chiang Mai,Thailand,Asia,26.9,72.6,1.1,18.0,1009.8
1230,2025-03-01,Toronto,Canada,North America,11.9,65.5,1.5,6.1,1014.5
493,2025-02-12,Mumbai,India,Asia,30.9,75.9,7.9,7.6,1018.2
171,2025-03-22,Chiang Mai,Thailand,Asia,29.4,60.6,2.5,22.1,1021.5
1646,2025-01-26,Lagos,Nigeria,Africa,27.5,,15.7,13.5,1017.4
57,2025-02-26,Bangkok,Thailand,Asia,33.6,80.3,14.3,7.6,1025.8
405,2025-02-14,Beijing,China,Asia,15.9,47.2,7.4,7.1,994.9
1266,2025-01-06,Sao Paulo,Brazil,South America,16.9,67.9,7.5,23.4,1013.7
600,2025-03-01,London,UK,Europe,14.6,,0.0,17.0,1012.1
1016,2025-01-26,Los Angeles,USA,North America,20.0,55.3,5.1,17.0,1021.9
1371,2025-01-21,Buenos Aires,Argentina,South America,16.6,62.0,3.1,4.6,1013.1
98,2025-01-08,Chiang Mai,Thailand,Asia,24.0,59.8,0.7,25.1,1018.3
827,2025-01-17,Moscow,Russia,Europe,5.5,68.0,6.3,22.6,1012.3
1141,2025-03-02,Mexico City,Mexico,North America,20.4,56.3,3.2,11.4,1010.9
1226,2025-02-25,Toronto,Canada,North America,10.3,74.4,9.0,10.1,1004.3
1961,2025-03-12,Sydney,Australia,Oceania,24.1,69.0,12.2,8.9,1017.9
480,2025-01-30,Mumbai,India,Asia,26.4,62.6,2.0,16.2,1013.4
324,2025-02-23,Singapore,Singapore,Asia,39.2,82.4,6.0,12.4,1019.9
1218,2025-02-17,Toronto,Canada,North America,11.1,62.5,0.0,16.6,1012.8
1468,2025-01-28,Lima,Peru,South America,21.6,74.7,0.0,15.1,1020.3
1750,2025-02-09,Nairobi,KENYA,Africa,19.8,59.2,2.9,3.3,1011.1
1876,2025-03-17,Cape Town,South Africa,Africa,18.3,48.5,6.9,12.6,1013.9
1479,2025-02-08,Lima,Peru,South America,24.7,75.6,0.0,12.9,1013.3
1553,2025-01-23,Cairo,Egypt,Africa,27.8,50.7,0.0,18.6,1021.8
1865,2025-03-06,Cape Town,South Africa,Africa,19.5,61.8,,5.3,1004.3
1575,2025-02-14,Cairo,Egypt,Africa,29.6,60.2,11.5,9.6,1029.9
99,2025-01-09,Chiang Mai,Thailand,Asia,27.6,76.8,,9.8,1022.1
155,2025-03-06,Chiang Mai,Thailand,Asia,32.4,60.5,7.5,20.8,1016.7
425,2025-03-06,Beijing,China,Asia,22.6,51.3,1.9,13.4,1013.1
297,2025-01-27,Singapore,Singapore,Asia,31.6,77.0,15.9,12.6,1014.3
738,2025-01-18,Berlin,Germany,Europe,9.1,89.9,3.1,22.7,1012.1
1970,2025-03-21,Sydney,Australia,Oceania,21.3,67.1,4.0,10.0,1017.1
903,2025-01-03,New York,USA,North America,10.2,70.5,0.6,9.4,1011.9
602,2025-03-03,London,UK,Europe,11.2,81.9,0.0,21.5,1010.2
1000,2025-01-10,Los Angeles,USA,North America,18.6,60.7,13.5,19.8,1007.9
1885,2025-03-26,Cape Town,South Africa,Africa,21.7,67.2,3.2,15.7,1018.2
396,2025-02-05,Beijing,China,Asia,14.4,,5.8,10.4,1015.4
427,2025-03-08,Beijing,China,Asia,17.8,45.2,4.7,18.6,1010.9
1881,2025-03-22,Cape Town,South Africa,Africa,22.7,61.9,0.0,13.8,1016.7
1584,2025-02-23,Cairo,Egypt,Africa,26.2,42.8,0.0,10.9,1015.8
1550,2025-01-20,Cairo,Egypt,Africa,22.3,56.4,1.2,19.4,1021.4
1556,2025-01-26,Cairo,Egypt,Africa,26.2,53.3,0.0,13.6,1007.4
1039,2025-02-18,Los Angeles,USA,North America,19.4,54.7,3.2,11.5,1001.9
253,2025-03-14,Tokyo,Japan,Asia,21.2,60.6,6.2,9.5,1014.0
239,2025-02-28,Tokyo,Japan,Asia,19.7,,1.6,16.9,1003.4
1145,2025-03-06,Mexico City,Mexico,North America,19.5,71.8,0.0,11.4,1010.3
845,2025-02-04,Moscow,Russia,Europe,1.3,74.8,2.0,22.1,1004.8
1310,2025-02-19,Sao Paulo,Brazil,South America,22.1,59.4,1.7,17.3,1016.5
846,2025-02-05,Moscow,Russia,Europe,8.6,83.0,3.7,16.7,1013.1
555,2025-01-15,London,UK,Europe,11.5,72.0,2.3,5.7,1010.1
1221,2025-02-20,Toronto,Canada,North America,10.6,66.8,0.0,17.1,1007.6
1370,2025-01-20,Buenos Aires,Argentina,South America,20.4,68.7,4.9,30.2,1007.0
546,2025-01-06,London,UK,Europe,11.4,,8.4,10.5,1010.1
251,2025-03-12,Tokyo,Japan,Asia,20.6,66.7,0.0,17.2,1020.4
740,2025-01-20,Berlin,Germany,Europe,10.6,65.4,3.3,20.6,1011.7
965,2025-03-06,New York,USA,North America,16.2,,0.0,14.9,1012.6
1670,2025-02-19,Lagos,Nigeria,Africa,30.9,79.0,8.3,18.5,1020.7
199,2025-01-19,Tokyo,Japan,Asia,17.8,43.7,3.0,10.9,1007.0
1437,2025-03-28,Buenos Aires,Argentina,South America,22.8,65.1,5.9,9.4,1013.3
1510,2025-03-11,Lima,Peru,South America,23.9,75.1,0.0,19.4,1023.1
1455,2025-01-15,Lima,Peru,South America,15.7,76.9,4.6,13.6,1021.6
898,2025-03-29,Moscow,Russia,Europe,5.0,,0.0,20.3,1013.0
1886,2025-03-27,Cape Town,South Africa,Africa,21.0,57.2,0.0,3.1,1025.2
1821,2025-01-21,Cape Town,South Africa,Africa,17.6,73.2,4.9,23.3,1007.1
1315,2025-02-24,Sao Paulo,Brazil,South America,22.9,61.4,13.6,12.2,1014.0
990,2025-03-31,New York,USA,North America,19.6,56.1,0.0,12.7,1015.6
1041,2025-02-20,Los Angeles,USA,North America,20.3,50.9,1.6,19.6,1027.3
1183,2025-01-13,Toronto,Canada,North America,11.2,64.3,8.0,17.4,1011.6
244,2025-03-05,Tokyo,Japan,Asia,22.7,54.6,5.1,10.0,1025.9
67,2025-03-08,Bangkok,Thailand,Asia,33.6,67.8,8.3,10.9,1018.9
2002,2025-01-22,Auckland,New Zealand,Oceania,14.6,86.0,0.9,9.9,1017.9
934,2025-02-03,New York,USA,North America,14.8,56.9,9.7,9.9,1013.2
360,2025-03-31,Singapore,Singapore,Asia,30.1,77.4,5.8,21.5,1013.1
96,2025-01-06,Chiang Mai,Thailand,Asia,26.8,69.6,6.2,33.5,
1656,2025-02-05,Lagos,Nigeria,Africa,30.3,100.0,10.1,9.8,1019.8
1529,2025-03-30,Lima,Peru,South America,17.8,75.7,0.0,15.0,1018.7
1497,2025-02-26,Lima,Peru,South America,21.8,77.4,0.0,13.1,1011.0
2041,2025-03-02,Auckland,New Zealand,Oceania,19.2,79.7,,15.3,1013.0
1602,2025-03-13,Cairo,Egypt,Africa,28.2,45.8,6.0,13.1,1019.2
2052,2025-03-13,Auckland,New Zealand,Oceania,15.4,83.5,3.0,12.4,1012.8
522,2025-03-13,Mumbai,India,Asia,31.3,65.2,0.0,20.4,1020.6
2045,2025-03-06,Auckland,New Zealand,Oceania,21.9,76.4,0.0,17.6,1020.6
1555,2025-01-25,Cairo,Egypt,Africa,26.9,43.4,0.0,17.7,1017.9
1433,2025-03-24,Buenos Aires,Argentina,South America,22.6,67.5,5.2,7.0,1008.5
975,2025-03-16,New York,USA,North America,24.5,72.9,0.0,16.4,1009.4
666,2025-02-05,Paris,France,Europe,15.5,72.0,0.6,8.4,1018.0
362,2025-01-02,Beijing,China,Asia,9.2,47.1,4.0,5.5,1018.4
1457,2025-01-17,Lima,Peru,South America,18.2,85.9,8.9,14.8,1020.5
1456,2025-01-16,Lima,Peru,South America,18.3,66.6,0.7,14.5,1017.6
485,2025-02-04,Mumbai,India,Asia,32.9,79.4,,14.7,1003.8
1176,2025-01-06,Toronto,Canada,North America,7.0,52.1,4.5,10.1,1014.9
1352,2025-01-02,Buenos Aires,Argentina,South America,12.2,70.8,5.0,27.4,1013.9
1281,2025-01-21,Sao Paulo,Brazil,South America,22.2,65.5,3.5,18.0,1016.1
312,2025-02-11,Singapore,Singapore,Asia,31.6,87.3,5.8,24.0,1011.4
1864,2025-03-05,Cape Town,South Africa,Africa,16.7,62.7,0.0,12.2,1006.4
1329,2025-03-10,Sao Paulo,Brazil,South America,21.0,86.4,1.6,11.0,1007.1
1809,2025-01-09,Cape Town,South Africa,Africa,18.2,67.4,3.6,4.0,1011.2
843,2025-02-02,Moscow,Russia,Europe,6.5,63.7,5.2,3.8,1013.3
414,2025-02-23,Beijing,China,Asia,14.7,,1.5,23.5,1018.6
1158,2025-03-19,Mexico City,Mexico,North America,22.4,57.1,10.8,4.5,1013.6
32,2025-02-01,Bangkok,Thailand,Asia,30.3,89.9,9.9,7.9,1016.9
766,2025-02-15,Berlin,Germany,Europe,15.8,60.6,4.0,22.1,1015.9
1807,2025-01-07,Cape Town,South Africa,Africa,17.5,63.1,4.0,7.9,1012.8
459,2025-01-09,Mumbai,India,Asia,33.0,77.8,6.3,10.2,1008.0
1186,2025-01-16,Toronto,Canada,North America,7.9,70.4,3.7,22.1,1015.4
340,2025-03-11,Singapore,Singapore,Asia,999.0,72.0,6.3,18.1,1014.1
287,2025-01-17,Singapore,Singapore,Asia,29.9,86.5,12.4,11.5,1012.0
1273,2025-01-13,Sao Paulo,Brazil,South America,23.1,81.0,2.9,19.1,1021.3
506,2025-02-25,Mumbai,India,Asia,32.5,73.4,8.4,,1006.2
950,2025-02-19,New York,USA,North America,15.3,63.1,,9.8,1013.6
1604,2025-03-15,Cairo,Egypt,Africa,30.2,39.1,0.0,27.7,1018.9
140,2025-02-19,Chiang Mai,Thailand,Asia,29.3,67.6,0.0,,1011.9
849,2025-02-08,Moscow,Russia,Europe,2.9,75.1,0.0,19.2,1013.2
1688,2025-03-09,Lagos,Nigeria,Africa,31.1,83.3,7.8,14.9,1016.1
1026,2025-02-05,Los Angeles,USA,North America,18.6,52.8,0.9,15.9,1013.6
1761,2025-02-20,Nairobi,Kenya,Africa,20.0,50.8,6.0,18.8,1015.4
1232,2025-03-03,Toronto,CANADA,North America,13.6,63.7,0.0,15.6,1003.6
1654,2025-02-03,Lagos,Nigeria,Africa,28.7,88.7,2.7,10.5,1017.8
1139,2025-02-28,Mexico City,Mexico,North America,20.6,44.0,4.3,8.7,1023.3
901,2025-01-01,New York,USA,North America,10.7,51.2,0.0,17.5,1011.7
732,2025-01-12,Berlin,Germany,Europe,11.7,70.1,0.0,16.0,1026.3
1929,2025-02-08,Sydney,Australia,Oceania,16.2,68.0,4.1,15.4,1011.7
265,2025-03-26,Tokyo,Japan,Asia,20.1,64.2,3.7,17.9,1013.4
275,2025-01-05,Singapore,Singapore,Asia,27.9,93.7,3.5,5.3,1021.8
1095,2025-01-15,Mexico City,Mexico,North America,21.8,61.1,1.5,12.0,1012.0
1665,2025-02-14,Lagos,Nigeria,Africa,24.8,71.4,14.2,24.8,1013.4
445,2025-03-26,Beijing,China,Asia,16.1,39.8,5.0,-5.0,1009.1
40,2025-02-09,Bangkok,Thailand,Asia,33.5,67.9,8.6,15.3,1006.1
1123,2025-02-12,Mexico City,Mexico,North America,21.3,72.1,7.2,15.6,1009.9
1265,2025-01-05,Sao Paulo,Brazil,South America,23.4,71.9,3.4,22.8,1010.1
22,2025-01-22,Bangkok,Thailand,Asia,32.5,90.1,8.7,16.5,1012.6
706,2025-03-17,Paris,France,Europe,12.9,70.4,11.3,4.0,1006.7
1439,2025-03-30,Buenos Aires,Argentina,South America,22.4,68.3,2.7,20.9,1017.5
518,2025-03-09,Mumbai,India,Asia,30.1,59.4,5.2,10.2,1012.6
1174,2025-01-04,Toronto,Canada,North America,7.8,59.7,0.2,11.1,1010.7
1850,2025-02-19,Cape Town,South Africa,Africa,18.1,68.1,0.0,23.0,1002.9
1672,2025-02-21,Lagos,Nigeria,Africa,32.5,81.5,3.4,11.6,1009.4
355,2025-03-26,Singapore,Singapore,Asia,32.1,93.6,6.5,16.2,1008.5
1882,2025-03-23,Cape Town,South Africa,Africa,25.5,55.4,,12.7,1021.1
298,2025-01-28,Singapore,Singapore,Asia,32.2,68.7,2.0,5.8,1020.6
1077,2025-03-28,Los Angeles,USA,North America,20.5,50.0,0.0,25.1,1018.1
840,2025-01-30,Moscow,Russia,Europe,5.7,76.8,0.0,0.0,1016.4
1223,2025-02-22,Toronto,Canada,North America,14.8,54.9,4.9,9.8,1011.8
925,2025-01-25,New York,USA,North America,13.5,75.8,0.0,19.6,1015.1
123,2025-02-02,Chiang Mai,Thailand,Asia,30.8,64.6,,8.2,1027.7
1228,2025-02-27,Toronto,Canada,North America,9.5,73.7,0.7,15.3,1018.7
1092,2025-01-12,Mexico City,Mexico,North America,21.3,53.0,1.9,8.8,1011.8
1248,2025-03-19,Toronto,Canada,North America,15.3,59.9,3.2,10.5,1015.2
1152,2025-03-13,Mexico City,Mexico,North America,18.2,62.6,1.7,11.9,1018.1
1680,2025-03-01,Lagos,Nigeria,Africa,32.7,89.4,7.7,19.1,1012.8
1863,2025-03-04,Cape Town,South Africa,Africa,25.3,57.4,6.3,14.5,1012.2
1982,2025-01-02,Auckland,New Zealand,Oceania,12.0,83.1,13.3,21.4,1021.5
1164,2025-03-25,Mexico City,Mexico,North America,22.7,51.5,3.7,7.5,1011.4
418,2025-02-27,Beijing,China,Asia,13.3,40.9,1.4,12.3,1021.7
967,2025-03-08,New York,USA,North America,18.8,52.5,5.4,18.7,1001.5
1243,2025-03-14,Toronto,Canada,North America,15.3,66.0,1.1,7.2,1007.6
1571,2025-02-10,Cairo,Egypt,Africa,30.6,42.5,1.4,18.2,1007.0
1867,2025-03-08,Cape Town,South Africa,Africa,24.2,62.5,0.0,20.2,1016.1
158,2025-03-09,Chiang Mai,Thailand,Asia,33.4,71.7,6.8,14.6,1003.0
1119,2025-02-08,Mexico City,Mexico,North America,18.1,,0.0,17.3,1019.7
1280,2025-01-20,Sao Paulo,Brazil,South America,23.4,72.9,0.0,20.3,1004.4
1616,2025-03-27,Cairo,Egypt,Africa,27.4,44.3,4.5,17.2,1021.0
1668,2025-02-17,Lagos,Nigeria,Africa,30.9,74.2,1.6,15.9,1012.0
1763,2025-02-22,Nairobi,Kenya,Africa,22.5,62.6,4.3,19.1,1014.9
1064,2025-03-15,Los Angeles,USA,North America,21.2,42.9,0.1,13.8,1016.2
1155,2025-03-16,Mexico City,Mexico,North America,25.6,56.7,5.8,10.0,1014.8
1279,2025-01-19,Sao Paulo,Brazil,South America,16.4,72.0,0.0,11.0,1007.6
190,2025-01-10,Tokyo,Japan,Asia,14.0,47.8,1.2,14.7,1014.5
